dataset,seed,n,phi_dim,method,cate_learner,outcome_source,ate_calibration,observed_ate,raw_tau_hat_mean,train_tau_hat_mean,standardized_representation,cate_feature_dim,tau_true_mean,tau_true_std,tau_hat_mean,tau_hat_std,pehe,pehe_norm,pearson,spearman,policy_norm_20
semisynthetic_predicted_phi10,0,250,10,mi_infonce_cond,econml_dml,predicted,none,0.1334276795387268,0.0272536264034661,0.0266196011283265,True,10,0.08481841,0.13307382,0.0272536264034661,0.0650262537590587,0.1425522610231819,1.071226940228979,0.2848403457703789,0.4331512187907808,0.4639471419854993
semisynthetic_predicted_phi10,0,250,10,autoencoder,econml_dml,predicted,none,0.1334276795387268,0.0166593719896379,0.027108105043347,True,10,0.08481841,0.13307382,0.0166593719896379,0.1527850502119523,0.1995710283686136,1.499701657084869,0.1443306721379187,0.2821047158564076,0.2254838964869152
semisynthetic_predicted_phi10,0,250,10,pls,econml_dml,predicted,none,0.1334276795387268,0.0566903213447637,0.0533007835983724,True,10,0.08481841,0.13307382,0.0566903213447637,0.1159483156741662,0.1537020514497367,1.1550134462942203,0.269594712294168,0.4758872874992588,0.3650098893383467
semisynthetic_predicted_phi10,0,250,10,pca,econml_dml,predicted,none,0.1334276795387268,0.0367135491752347,0.0324819640946071,True,10,0.08481841,0.13307382,0.0367135491752347,0.1463083129359001,0.1873959422005491,1.408210436887955,0.162086961605768,0.331381759502494,0.2564265549236534
semisynthetic_predicted_phi10,0,250,10,ica,econml_dml,predicted,none,0.1334276795387268,0.0195460343218344,0.0126711527549461,True,10,0.08481841,0.13307382,0.0195460343218344,0.1350229783288665,0.1813242063797821,1.3625836124624824,0.2037470175923634,0.3742686461011494,0.2964128514038236
semisynthetic_predicted_phi10,0,250,10,raw_x,econml_dml,predicted,none,0.1334276795387268,-0.0515188585532927,-0.0359698167696403,True,242,0.08481841,0.13307382,-0.0515188585532927,0.4623848138956467,0.5049639491445491,3.794615268011011,-0.0397552095709089,-0.0282137193043821,0.0908557394950604
semisynthetic_predicted_phi10,0,250,10,raw_x_s,econml_dml,predicted,none,0.1334276795387268,-0.0071690381401631,-0.0014787572136005,True,242,0.08481841,0.13307382,-0.0071690381401631,0.4586666262682091,0.4714616512196691,3.5428580258661624,0.116891644372694,0.1918232400110641,0.2568236171113778
semisynthetic_predicted_phi10,0,500,10,encoder_pred,econml_dml,predicted,none,0.0344794392585754,-0.010816753796857,-0.0055239790051096,True,10,0.08481841,0.13307382,-0.010816753796857,0.0738069636537519,0.1693527010257723,1.2726222259627948,0.1843789314557863,0.140485039832716,0.4421256501580443
semisynthetic_predicted_phi10,0,500,10,mi_mine_cond,econml_dml,predicted,none,0.0344794392585754,-0.0132921549573071,-0.0118384647989295,True,10,0.08481841,0.13307382,-0.0132921549573071,0.0683540459275815,0.1764830648567892,1.326204244056338,0.0472908580717391,0.0202153338804814,0.2151930826866197
semisynthetic_predicted_phi10,0,500,10,mi_infonce_cond,econml_dml,predicted,none,0.0344794392585754,-0.0011621278084587,-0.0038109409997874,True,10,0.08481841,0.13307382,-0.0011621278084587,0.0539400352658564,0.1647480554743131,1.2380200363551086,0.0605251703378929,0.0326252142914387,0.2302022705133043
semisynthetic_predicted_phi10,0,500,10,autoencoder,econml_dml,predicted,none,0.0344794392585754,0.0106744787725838,0.0023013453888585,True,10,0.08481841,0.13307382,0.0106744787725838,0.0966949913925726,0.1714201392183324,1.288158250949228,0.1232175523132648,0.145619709205821,0.1892353068382369
semisynthetic_predicted_phi10,0,500,10,pls,econml_dml,predicted,none,0.0344794392585754,0.0058225464289738,0.0038761078900246,True,10,0.08481841,0.13307382,0.0058225464289738,0.0891661397737077,0.1546059214098359,1.1618056910806045,0.3369633393906573,0.3253758083868141,0.5025478047262916
semisynthetic_predicted_phi10,0,500,10,pca,econml_dml,predicted,none,0.0344794392585754,0.0045777907347798,0.0026255220848234,True,10,0.08481841,0.13307382,0.0045777907347798,0.0490170987251257,0.1554784060982663,1.1683620872855858,0.1821538345592322,0.2439264889030546,0.2465780557535121
semisynthetic_predicted_phi10,0,500,10,ica,econml_dml,predicted,none,0.0344794392585754,-0.0060065650643163,-0.0116244182169003,True,10,0.08481841,0.13307382,-0.0060065650643163,0.0574804284671299,0.1673772662441196,1.2577775722085651,0.0814907376562025,-0.0092656933896878,0.1569613241800004
semisynthetic_predicted_phi10,0,500,10,raw_x,econml_dml,predicted,none,0.0344794392585754,-0.0060274819736826,-0.0013655775049185,True,260,0.08481841,0.13307382,-0.0060274819736826,0.2268066766790683,0.2761876248685999,2.075446732261837,0.0186084579463929,0.0411430931755578,0.1089348148117897
semisynthetic_predicted_phi10,0,500,10,raw_x_s,econml_dml,predicted,none,0.0344794392585754,0.0321360191660173,0.0167886813899705,True,260,0.08481841,0.13307382,0.0321360191660173,0.3414313045889903,0.3548959394203706,2.666910286488887,0.1222421589264962,0.2220141112101429,0.2425998588677101
semisynthetic_predicted_phi10,0,750,10,encoder_pred,econml_dml,predicted,none,0.1015726923942565,0.0396029374591561,0.0405205357288818,True,10,0.08481841,0.13307382,0.0396029374591561,0.0748058413517032,0.1383537506744707,1.039676704812943,0.3117741003507627,0.4781372914702462,0.4317972247935168
semisynthetic_predicted_phi10,0,750,10,mi_mine_cond,econml_dml,predicted,none,0.1015726923942565,0.0612619310599161,0.0572281020330468,True,10,0.08481841,0.13307382,0.0612619310599161,0.0968133649706486,0.1322104318932324,0.9935119612049343,0.394183168258731,0.564107416163315,0.5156777976038074
semisynthetic_predicted_phi10,0,750,10,mi_infonce_cond,econml_dml,predicted,none,0.1015726923942565,0.0436139369582322,0.0419695109402382,True,10,0.08481841,0.13307382,0.0436139369582322,0.0670407083303112,0.1379662466917876,1.0367647572737269,0.2727286215704434,0.3169414057883644,0.4592344327481189
semisynthetic_predicted_phi10,0,750,10,autoencoder,econml_dml,predicted,none,0.1015726923942565,0.0588766860563766,0.059756919391654,True,10,0.08481841,0.13307382,0.0588766860563766,0.0926096475311051,0.1521457422220866,1.1433183643641296,0.1545707579790738,0.3101007395093753,0.253379425394103
semisynthetic_predicted_phi10,0,750,10,pls,econml_dml,predicted,none,0.1015726923942565,0.0325706560952988,0.0331181979055683,True,10,0.08481841,0.13307382,0.0325706560952988,0.0692855007870401,0.1377660167441462,1.035260104084682,0.3394477569872403,0.4366747741299331,0.4818594683094906
semisynthetic_predicted_phi10,0,750,10,pca,econml_dml,predicted,none,0.1015726923942565,0.0456957538523016,0.0432070902773527,True,10,0.08481841,0.13307382,0.0456957538523016,0.0850774706655072,0.1508454571752879,1.1335472084237752,0.1644225981387021,0.3460245630307872,0.2327787614676572
semisynthetic_predicted_phi10,0,750,10,ica,econml_dml,predicted,none,0.1015726923942565,0.0447708310448019,0.0475780756135353,True,10,0.08481841,0.13307382,0.0447708310448019,0.0726715186765209,0.1455081113274528,1.0934390500509628,0.1768743838626156,0.3687276170108234,0.2408906734584412
semisynthetic_predicted_phi10,0,750,10,raw_x,econml_dml,predicted,none,0.1015726923942565,0.0078648502323442,-0.0039421523361395,True,278,0.08481841,0.13307382,0.0078648502323442,0.178298836406846,0.2404313459869551,1.8067516660072969,-0.0502860375142998,-0.0878679390003361,0.0762953215232143
semisynthetic_predicted_phi10,0,750,10,raw_x_s,econml_dml,predicted,none,0.1015726923942565,0.0576769248188854,0.0472247205247472,True,278,0.08481841,0.13307382,0.0576769248188854,0.3347062621558851,0.3414017138141383,2.565506226650278,0.1562444300936312,0.1349224442772258,0.274709200361677
semisynthetic_predicted_phi10,0,1000,10,encoder_pred,econml_dml,predicted,none,0.1022775173187255,0.0170833915061582,0.0145788736855675,True,10,0.08481841,0.13307382,0.0170833915061582,0.0510345758660129,0.1417504778341626,1.065201839356251,0.3539792248667498,0.3656510348042478,0.4983320160503233
semisynthetic_predicted_phi10,0,1000,10,mi_mine_cond,econml_dml,predicted,none,0.1022775173187255,0.0220174767759548,0.0157834643781898,True,10,0.08481841,0.13307382,0.0220174767759548,0.0810385984528784,0.1474719759028794,1.1081967580315906,0.3000649422371145,0.466900396643728,0.5053271741707226
semisynthetic_predicted_phi10,0,1000,10,mi_infonce_cond,econml_dml,predicted,none,0.1022775173187255,0.0111577595589188,0.0090160990031021,True,10,0.08481841,0.13307382,0.0111577595589188,0.0658012392539256,0.1467221748514885,1.1025622834866282,0.3390049003886209,0.5101448592690275,0.4838381264145093
semisynthetic_predicted_phi10,0,1000,10,autoencoder,econml_dml,predicted,none,0.1022775173187255,0.0092131595759935,0.0089159011121019,True,10,0.08481841,0.13307382,0.0092131595759935,0.0316273601496365,0.1546569497752356,1.162189150166694,0.0601498199171924,0.0864730813819495,0.1779775267280883
semisynthetic_predicted_phi10,0,1000,10,pls,econml_dml,predicted,none,0.1022775173187255,0.0171861323442337,0.0160670298187255,True,10,0.08481841,0.13307382,0.0171861323442337,0.061137181180223,0.1522845231174782,1.144361250901779,0.1739202465633378,0.1718188517876482,0.4403070552773405
semisynthetic_predicted_phi10,0,1000,10,pca,econml_dml,predicted,none,0.1022775173187255,0.0229216484260241,0.0199562266172704,True,10,0.08481841,0.13307382,0.0229216484260241,0.0762018549717094,0.1550485434859036,1.165131830482537,0.1630359625736366,0.1659963711482181,0.3180571539006584
semisynthetic_predicted_phi10,0,1000,10,ica,econml_dml,predicted,none,0.1022775173187255,0.0204009112478922,0.0170079720614057,True,10,0.08481841,0.13307382,0.0204009112478922,0.0707040638548301,0.1501744451677732,1.128504804083728,0.2287714509051394,0.4525485177275767,0.4095090465692424
semisynthetic_predicted_phi10,0,1000,10,raw_x,econml_dml,predicted,none,0.1022775173187255,-0.0034734899007818,-0.0060667038513645,True,284,0.08481841,0.13307382,-0.0034734899007818,0.1686698144531858,0.2294284038962949,1.7240686702786088,0.0293202092441866,0.0754412513709238,0.1888982518922206
semisynthetic_predicted_phi10,0,1000,10,raw_x_s,econml_dml,predicted,none,0.1022775173187255,0.0578295759400378,0.0421646339991537,True,284,0.08481841,0.13307382,0.0578295759400378,0.2774890601534933,0.2806755806343611,2.10917204176119,0.2255619010746389,0.19666334202507,0.3452927348883355
semisynthetic_predicted_phi10,1,100,10,encoder_pred,econml_dml,predicted,none,0.0156062245368957,0.0651177693818463,0.0749494877949321,True,10,0.08496582,0.13391817,0.0651177693818463,0.1491718257107091,0.1722782680351847,1.2864443117404067,0.2728275378689436,0.3346452412572407,0.4591523454033082
semisynthetic_predicted_phi10,1,100,10,mi_mine_cond,econml_dml,predicted,none,0.0156062245368957,0.0191477711499745,0.0197777739581968,True,10,0.08496582,0.13391817,0.0191477711499745,0.0817644279987976,0.1486610938066082,1.11008904771181,0.3128562778123778,0.3525726819370457,0.4669241272840526
semisynthetic_predicted_phi10,1,100,10,mi_infonce_cond,econml_dml,predicted,none,0.0156062245368957,0.0165647788815248,0.0197524751737757,True,10,0.08496582,0.13391817,0.0165647788815248,0.1311410491323535,0.1778925230180041,1.3283673381887169,0.2324599626742684,0.3698047086535199,0.3424407119863374
semisynthetic_predicted_phi10,1,100,10,autoencoder,econml_dml,predicted,none,0.0156062245368957,0.0623883584013491,0.0484803782012403,True,10,0.08496582,0.13391817,0.0623883584013491,0.1485501236562264,0.1883569618083005,1.406507883196885,0.1264884412616871,0.3306883598330383,0.1705207416919088
semisynthetic_predicted_phi10,1,100,10,pls,econml_dml,predicted,none,0.0156062245368957,0.0724660272069512,0.0758439771567291,True,10,0.08496582,0.13391817,0.0724660272069512,0.2037488147277172,0.2264070810958036,1.690637507186692,0.1528958871178305,0.2800432672055584,0.3948298471755907
semisynthetic_predicted_phi10,1,100,10,pca,econml_dml,predicted,none,0.0156062245368957,0.1202079329642918,0.0971822301231247,True,10,0.08496582,0.13391817,0.1202079329642918,0.1410695726022366,0.1884365011776316,1.4071018232823194,0.0944429559859549,0.0903961511182279,0.1296566864011225
semisynthetic_predicted_phi10,1,100,10,ica,econml_dml,predicted,none,0.0156062245368957,0.087130717024672,0.059701433352043,True,10,0.08496582,0.13391817,0.087130717024672,0.1356193420188997,0.1714306832384156,1.280115187046057,0.1911388944604183,0.241647636091147,0.1865103779066761
semisynthetic_predicted_phi10,1,100,10,raw_x,econml_dml,predicted,none,0.0156062245368957,0.0234219989466946,-0.0096490786294063,True,198,0.08496582,0.13391817,0.0234219989466946,0.5383513826381838,0.5370808350760151,4.01051504120774,0.1601227207692482,0.1513105417928387,0.2344872143789394
semisynthetic_predicted_phi10,1,100,10,raw_x_s,econml_dml,predicted,none,0.0156062245368957,0.1022641965740975,0.0720011820900859,True,198,0.08496582,0.13391817,0.1022641965740975,0.6103487140678693,0.6037346822055598,4.5082357547565035,0.1606577535244489,0.154762110356434,0.2577161466963965
semisynthetic_predicted_phi10,1,250,10,encoder_pred,econml_dml,predicted,none,0.1282249689102172,0.0316928266199963,0.0333947870676417,True,10,0.08496582,0.13391817,0.0316928266199963,0.0950504702416321,0.1414668464396765,1.056367828500617,0.3847050982180682,0.5568587954166818,0.467539524929534
semisynthetic_predicted_phi10,1,250,10,mi_mine_cond,econml_dml,predicted,none,0.1282249689102172,0.0329035405698282,0.0346104871003602,True,10,0.08496582,0.13391817,0.0329035405698282,0.0970564496090107,0.1433491717061333,1.0704236154521325,0.3660487289840419,0.5257704760962173,0.4698045053780237
semisynthetic_predicted_phi10,1,250,10,mi_infonce_cond,econml_dml,predicted,none,0.1282249689102172,0.0283152019085709,0.0275118116853125,True,10,0.08496582,0.13391817,0.0283152019085709,0.0937520860411629,0.1464800179972922,1.0938024167840126,0.3375688369548139,0.4785812541057697,0.5127687083609417
semisynthetic_predicted_phi10,1,250,10,autoencoder,econml_dml,predicted,none,0.1282249689102172,0.0540257768450193,0.0497075272037951,True,10,0.08496582,0.13391817,0.0540257768450193,0.1397408062062101,0.1712302647307056,1.2786186126252,0.2431103085354972,0.4532748189969154,0.3016260734898421
semisynthetic_predicted_phi10,1,250,10,pls,econml_dml,predicted,none,0.1282249689102172,0.0507995865473157,0.0526959717790234,True,10,0.08496582,0.13391817,0.0507995865473157,0.1353183425860442,0.1613934075376987,1.205164374167439,0.3135660957657858,0.4727947935736493,0.3922885819226562
semisynthetic_predicted_phi10,1,250,10,pca,econml_dml,predicted,none,0.1282249689102172,0.0141444270139441,0.0169039645664553,True,10,0.08496582,0.13391817,0.0141444270139441,0.1097934510032772,0.1652201082549113,1.2337392920983865,0.2620718890575534,0.5125607829454386,0.3940829797164209
semisynthetic_predicted_phi10,1,250,10,ica,econml_dml,predicted,none,0.1282249689102172,0.0374668269295135,0.0433121414899012,True,10,0.08496582,0.13391817,0.0374668269295135,0.1088490448338356,0.1600476625507226,1.195115364485063,0.2203179607255115,0.2910856537719389,0.2976280698490531
semisynthetic_predicted_phi10,1,250,10,raw_x,econml_dml,predicted,none,0.1282249689102172,-0.0031394083456432,-0.0086104342063717,True,236,0.08496582,0.13391817,-0.0031394083456432,0.4192033510740692,0.4578952546795047,3.4192167849926913,-0.0733894091838766,-0.0604274460490751,0.0396108969184499
semisynthetic_predicted_phi10,1,250,10,raw_x_s,econml_dml,predicted,none,0.1282249689102172,0.1099944196025192,0.1001785936098116,True,236,0.08496582,0.13391817,0.1099944196025192,0.6100845202743528,0.6042927703760731,4.5124031367518915,0.1566305833403988,0.2111779402167365,0.2347975888436169
semisynthetic_predicted_phi10,1,500,10,encoder_pred,econml_dml,predicted,none,0.0834414362907409,0.0237776209886787,0.0226920096276608,True,10,0.08496582,0.13391817,0.0237776209886787,0.0787737725982749,0.1464486418523022,1.0935681233719232,0.3050539184273655,0.4463554939094259,0.3393554656048045
semisynthetic_predicted_phi10,1,500,10,mi_mine_cond,econml_dml,predicted,none,0.0834414362907409,0.0349111964971493,0.0275569148827173,True,10,0.08496582,0.13391817,0.0349111964971493,0.1188543092618419,0.1609471986570906,1.2018324224195311,0.272099708552419,0.3921969487434806,0.3665903954562446
semisynthetic_predicted_phi10,1,500,10,mi_infonce_cond,econml_dml,predicted,none,0.0834414362907409,0.0359937344856234,0.0312648244813677,True,10,0.08496582,0.13391817,0.0359937344856234,0.0730140630351031,0.1414445642544925,1.056201441928997,0.2892657736797387,0.5012202778827282,0.34157512530345
semisynthetic_predicted_phi10,1,500,10,autoencoder,econml_dml,predicted,none,0.0834414362907409,0.0418872943330895,0.0405981959616497,True,10,0.08496582,0.13391817,0.0418872943330895,0.0965047622701656,0.1655510898269784,1.2362108131180287,0.0656095029027786,0.0433111437240808,0.0975423105700838
semisynthetic_predicted_phi10,1,500,10,pls,econml_dml,predicted,none,0.0834414362907409,0.0145769578167856,0.0107642999300276,True,10,0.08496582,0.13391817,0.0145769578167856,0.0790604760848181,0.1569078504627154,1.1716696133371254,0.2134165449058897,0.2085132278225683,0.3787866981220858
semisynthetic_predicted_phi10,1,500,10,pca,econml_dml,predicted,none,0.0834414362907409,0.0348260395750043,0.0335042054075139,True,10,0.08496582,0.13391817,0.0348260395750043,0.0786983699497634,0.1481265690498297,1.106097619537586,0.2229795402137876,0.3668594626817079,0.3029403752353284
semisynthetic_predicted_phi10,1,500,10,ica,econml_dml,predicted,none,0.0834414362907409,0.0312856859295115,0.0308772120117395,True,10,0.08496582,0.13391817,0.0312856859295115,0.081441149304457,0.1523052341095335,1.1373007420093446,0.1949034169242328,0.291111758704039,0.3427525398861412
semisynthetic_predicted_phi10,1,500,10,raw_x,econml_dml,predicted,none,0.0834414362907409,-0.0092291430000487,-0.0072155851973413,True,254,0.08496582,0.13391817,-0.0092291430000487,0.2271274311269749,0.276731042781316,2.0664189391276477,0.0298122213670039,0.0195747786158243,0.1863833344635993
semisynthetic_predicted_phi10,1,500,10,raw_x_s,econml_dml,predicted,none,0.0834414362907409,0.0208619320187591,0.0390966341007099,True,254,0.08496582,0.13391817,0.0208619320187591,0.4472986796523159,0.4575726193849331,3.416807587685324,0.1063980670705241,0.1029749327185471,0.2872536481139086
semisynthetic_predicted_phi10,1,750,10,encoder_pred,econml_dml,predicted,none,0.0584897398948669,0.0504044611464477,0.048099313746209,True,10,0.08496582,0.13391817,0.0504044611464477,0.0798480652927958,0.1361505978326091,1.0166700891492857,0.3257842268320772,0.5223907485971347,0.365744826538959
semisynthetic_predicted_phi10,1,750,10,mi_mine_cond,econml_dml,predicted,none,0.0584897398948669,0.0288040832172147,0.0259597539776473,True,10,0.08496582,0.13391817,0.0288040832172147,0.0513627237496544,0.135441179777825,1.0113726895896575,0.3912269271237222,0.564028463566192,0.4889985035894397
semisynthetic_predicted_phi10,1,750,10,mi_infonce_cond,econml_dml,predicted,none,0.0584897398948669,0.0340704867656583,0.0331314657200643,True,10,0.08496582,0.13391817,0.0340704867656583,0.0615951416047719,0.1402812652613792,1.0475148014745068,0.2812281558660036,0.4918794200633681,0.3994024862130942
semisynthetic_predicted_phi10,1,750,10,autoencoder,econml_dml,predicted,none,0.0584897398948669,0.049316021540082,0.0434456131179167,True,10,0.08496582,0.13391817,0.049316021540082,0.0732828065162992,0.1478496826771778,1.1040300407120094,0.138366223628501,0.3347225179785161,0.217727653938682
semisynthetic_predicted_phi10,1,750,10,pls,econml_dml,predicted,none,0.0584897398948669,0.0175757719815063,0.0139722040474624,True,10,0.08496582,0.13391817,0.0175757719815063,0.0682657547619404,0.1459425425577691,1.0897889551340878,0.3192116303015039,0.4432961613441565,0.3788719222726678
semisynthetic_predicted_phi10,1,750,10,pca,econml_dml,predicted,none,0.0584897398948669,0.0385659849214491,0.0372623730644049,True,10,0.08496582,0.13391817,0.0385659849214491,0.0653847591097673,0.1549070038034278,1.1567287979176224,0.0208998412215846,0.1736411467402157,0.0686217923636452
semisynthetic_predicted_phi10,1,750,10,ica,econml_dml,predicted,none,0.0584897398948669,0.0421792192458837,0.0392713503165685,True,10,0.08496582,0.13391817,0.0421792192458837,0.0705077905367945,0.1521610003101326,1.1362237126607435,0.0838329201847655,0.2846546100477216,0.1292450339342417
semisynthetic_predicted_phi10,1,750,10,raw_x,econml_dml,predicted,none,0.0584897398948669,0.0110108421082317,0.0047820405791624,True,279,0.08496582,0.13391817,0.0110108421082317,0.1746749719488313,0.2288319839542499,1.7087448548188038,0.0331453647129215,0.106000764732393,0.1456005724420309
semisynthetic_predicted_phi10,1,750,10,raw_x_s,econml_dml,predicted,none,0.0584897398948669,0.0704969990094126,0.0507423949633512,True,279,0.08496582,0.13391817,0.0704969990094126,0.3148629995078423,0.3208528003230633,2.395886983245539,0.1699906713112851,0.239061581765709,0.2723484066337553
semisynthetic_predicted_phi10,1,1000,10,encoder_pred,econml_dml,predicted,none,0.0511506795883178,0.0275080971849301,0.0249598686829362,True,10,0.08496582,0.13391817,0.0275080971849301,0.068580558762599,0.1345986754554501,1.00508150205047,0.4258383592891753,0.5032059467119515,0.5798084035570975
semisynthetic_predicted_phi10,1,1000,10,mi_mine_cond,econml_dml,predicted,none,0.0511506795883178,0.0340321807885412,0.0321312053065021,True,10,0.08496582,0.13391817,0.0340321807885412,0.0801731469872597,0.1325142756728547,0.9895167748547844,0.4375675331550065,0.6273451586243912,0.5346909364347084
semisynthetic_predicted_phi10,1,1000,10,mi_infonce_cond,econml_dml,predicted,none,0.0511506795883178,0.0408720340381146,0.0391942623737379,True,10,0.08496582,0.13391817,0.0408720340381146,0.0475188574691184,0.1334914205485149,0.996813356608106,0.3391471418561177,0.4791477584693632,0.4792733048990772
semisynthetic_predicted_phi10,1,1000,10,autoencoder,econml_dml,predicted,none,0.0511506795883178,0.0356318051473154,0.0346489349389298,True,10,0.08496582,0.13391817,0.0356318051473154,0.0634776518056091,0.1482532914750416,1.1070438871367612,0.1422390155408157,0.3292437079415987,0.2844365605131603
semisynthetic_predicted_phi10,1,1000,10,pls,econml_dml,predicted,none,0.0511506795883178,0.0110515646819513,0.0095055790240522,True,10,0.08496582,0.13391817,0.0110515646819513,0.0550281582636061,0.1454464651061,1.0860846224683325,0.3576213200980694,0.476620695008898,0.5333007918017274
semisynthetic_predicted_phi10,1,1000,10,pca,econml_dml,predicted,none,0.0511506795883178,0.0246906791320555,0.0236877322816418,True,10,0.08496582,0.13391817,0.0246906791320555,0.0492742199827302,0.1456678353996504,1.0877376490408313,0.210343899322431,0.4585754046172066,0.3908315792738697
semisynthetic_predicted_phi10,1,1000,10,ica,econml_dml,predicted,none,0.0511506795883178,0.0364921321399962,0.0370614362404688,True,10,0.08496582,0.13391817,0.0364921321399962,0.0497404224329065,0.1469264458217709,1.0971360034397943,0.087860448446193,0.0537607397044115,0.2145736997148195
semisynthetic_predicted_phi10,1,1000,10,raw_x,econml_dml,predicted,none,0.0511506795883178,-0.0013172186978586,0.001154165177479,True,272,0.08496582,0.13391817,-0.0013172186978586,0.1413121940747077,0.2095737247504039,1.564938684200986,0.0376983596028528,0.0907811299571413,0.1738658887001001
semisynthetic_predicted_phi10,1,1000,10,raw_x_s,econml_dml,predicted,none,0.0511506795883178,0.0264040780805933,0.0290178336740198,True,272,0.08496582,0.13391817,0.0264040780805933,0.2458568293678527,0.2667263807555249,1.991711660602328,0.1619782770671196,0.2061254095326253,0.3360786300475448
semisynthetic_predicted_phi10,2,100,10,encoder_pred,econml_dml,predicted,none,0.0260103940963745,0.0419783769446893,0.0433219334872189,True,10,0.084778905,0.1312038,0.0419783769446893,0.0852557289007656,0.1500949385302991,1.1439831661148463,0.1692478637605949,0.3981704666168358,0.375107675525212
semisynthetic_predicted_phi10,2,100,10,mi_mine_cond,econml_dml,predicted,none,0.0260103940963745,0.0407439943115047,0.0514100827539442,True,10,0.084778905,0.1312038,0.0407439943115047,0.0631650405234249,0.140964646230443,1.0743945391097138,0.1974240725819002,0.3572504697359337,0.2366073275781
semisynthetic_predicted_phi10,2,100,10,mi_infonce_cond,econml_dml,predicted,none,0.0260103940963745,0.0356453178163814,0.0239535504597009,True,10,0.084778905,0.1312038,0.0356453178163814,0.216039696482774,0.2207121428026334,1.6822084634944523,0.310243514506641,0.3252181924832398,0.4538548912766031
semisynthetic_predicted_phi10,2,100,10,autoencoder,econml_dml,predicted,none,0.0260103940963745,0.0439588420740772,0.0389435905132975,True,10,0.084778905,0.1312038,0.0439588420740772,0.1174609767135367,0.1655782117868698,1.2619925016414906,0.1707072889208811,0.2730053827920645,0.2214427445638301
