dataset,seed,n,phi_dim,method,cate_learner,outcome_source,ate_calibration,observed_ate,raw_tau_hat_mean,train_tau_hat_mean,standardized_representation,cate_feature_dim,tau_true_mean,tau_true_std,tau_hat_mean,tau_hat_std,pehe,pehe_norm,pearson,spearman,policy_norm_20
semisynthetic_predicted_phi5,2,100,5,autoencoder,econml_dml,predicted,none,0.0260103940963745,0.0287367883181204,0.0271044666439039,True,5,0.084778905,0.1312038,0.0287367883181204,0.0493644146100427,0.1503853898696868,1.1461969079377796,0.0136051734429606,0.0106696029238721,0.1202760134127566
semisynthetic_predicted_phi5,2,100,5,pls,econml_dml,predicted,none,0.0260103940963745,0.0168763075780297,0.0151124911938644,True,5,0.084778905,0.1312038,0.0168763075780297,0.1294013258988455,0.1749845011207698,1.3336847036501214,0.2341369074722208,0.3266954402541207,0.3576263558518255
semisynthetic_predicted_phi5,2,100,5,pca,econml_dml,predicted,none,0.0260103940963745,0.0170132659174707,0.0210771931975295,True,5,0.084778905,0.1312038,0.0170132659174707,0.0411730061586815,0.1467496067611594,1.1184859490438492,0.182003736764088,0.2304519116805135,0.3142255288393075
semisynthetic_predicted_phi5,2,100,5,ica,econml_dml,predicted,none,0.0260103940963745,0.0403757312915053,0.0407422793996751,True,5,0.084778905,0.1312038,0.0403757312915053,0.0291350565479714,0.1351412446501546,1.0300101418568255,0.2317480951175068,0.2567700203272673,0.3360473879784944
semisynthetic_predicted_phi5,2,100,5,raw_x,econml_dml,predicted,none,0.0260103940963745,0.0092899017146694,-0.0156534869951755,True,201,0.084778905,0.1312038,0.0092899017146694,0.4710572947321427,0.4996401526470094,3.808122574552028,-0.0390932688983165,-0.0354296046674888,0.0780717751751154
semisynthetic_predicted_phi5,2,100,5,raw_x_s,econml_dml,predicted,none,0.0260103940963745,0.044083311254741,0.0418409904083711,True,201,0.084778905,0.1312038,0.044083311254741,0.5245685898008388,0.53489930507665,4.076858330906955,0.0575769135578375,0.0693057985070415,0.1164362020833837
semisynthetic_predicted_phi5,2,250,5,encoder_pred,econml_dml,predicted,none,0.0579254627227783,0.0037414950318193,-0.0010659471219616,True,5,0.084778905,0.1312038,0.0037414950318193,0.0786774089384886,0.1601970511765124,1.2209787458634005,0.2086909013425013,0.3902080076347816,0.2166821832270684
semisynthetic_predicted_phi5,2,250,5,mi_mine_cond,econml_dml,predicted,none,0.0579254627227783,-0.0202354111286885,-0.0236569271544282,True,5,0.084778905,0.1312038,-0.0202354111286885,0.0914078199446658,0.1671219251692953,1.273758268962449,0.3613798416622336,0.5540704800112061,0.4038058562588834
semisynthetic_predicted_phi5,2,250,5,mi_infonce_cond,econml_dml,predicted,none,0.0579254627227783,0.0263973083716572,0.0283600766472714,True,5,0.084778905,0.1312038,0.0263973083716572,0.0888108717873008,0.1387156765605149,1.0572534984544264,0.3976966361079234,0.5506390118056401,0.5308091718321364
semisynthetic_predicted_phi5,2,250,5,autoencoder,econml_dml,predicted,none,0.0579254627227783,-0.0388747414166846,-0.0378947901776346,True,5,0.084778905,0.1312038,-0.0388747414166846,0.0397614174642594,0.1810064468579012,1.3795823509524967,0.1267333916910508,0.2521681409249078,0.1769737938057353
semisynthetic_predicted_phi5,2,250,5,pls,econml_dml,predicted,none,0.0579254627227783,-0.0018970741111809,0.0005084801135244,True,5,0.084778905,0.1312038,-0.0018970741111809,0.0822530993318748,0.1583920906424136,1.2072218231668108,0.2967350092961255,0.4324621986945303,0.3613303133136119
semisynthetic_predicted_phi5,2,250,5,pca,econml_dml,predicted,none,0.0579254627227783,-0.0340131910566384,-0.0357704912689265,True,5,0.084778905,0.1312038,-0.0340131910566384,0.0867858443393078,0.1764512936637326,1.3448642010653094,0.3391135589335697,0.5585325097889422,0.3438879529693726
semisynthetic_predicted_phi5,2,250,5,ica,econml_dml,predicted,none,0.0579254627227783,-0.0284677328113788,-0.0357033386048108,True,5,0.084778905,0.1312038,-0.0284677328113788,0.0839036793486877,0.1804280812416903,1.375174204113679,0.2055130410501225,0.4185208302210717,0.2128825738950999
semisynthetic_predicted_phi5,2,250,5,raw_x,econml_dml,predicted,none,0.0579254627227783,0.0484806834875792,0.0211212384860133,True,257,0.084778905,0.1312038,0.0484806834875792,0.4427117820082385,0.4537784038284327,3.458576686257812,0.074122499827941,0.0839570713624358,0.1733659248273027
semisynthetic_predicted_phi5,2,250,5,raw_x_s,econml_dml,predicted,none,0.0579254627227783,0.0466509709027228,0.0196861619705724,True,257,0.084778905,0.1312038,0.0466509709027228,0.5632463083321321,0.565604987961627,4.310888769697424,0.1082920556967315,0.1179134235524918,0.2125378510034042
semisynthetic_predicted_phi5,2,500,5,encoder_pred,econml_dml,predicted,none,0.034928560256958,0.0038791773972363,-0.0045366954296866,True,5,0.084778905,0.1312038,0.0038791773972363,0.0865835481534743,0.1430106058187106,1.089988291640262,0.4755191200009877,0.656304150795394,0.5445171461351002
semisynthetic_predicted_phi5,2,500,5,mi_mine_cond,econml_dml,predicted,none,0.034928560256958,0.0229256804162995,0.0151671899096986,True,5,0.084778905,0.1312038,0.0229256804162995,0.106813261146691,0.1409032169138752,1.07392634141599,0.4493841856915006,0.5425552899652704,0.5472405375850052
semisynthetic_predicted_phi5,2,500,5,mi_infonce_cond,econml_dml,predicted,none,0.034928560256958,0.0366044099551942,0.0341090314397886,True,5,0.084778905,0.1312038,0.0366044099551942,0.0797857079981533,0.1290038470136591,0.9832325512954586,0.4422439543074377,0.6307113328428575,0.5438596066988551
semisynthetic_predicted_phi5,2,500,5,autoencoder,econml_dml,predicted,none,0.034928560256958,0.0107356565057939,0.0056052630711564,True,5,0.084778905,0.1312038,0.0107356565057939,0.0719624773333464,0.1539076638103568,1.1730427305486335,0.2217739694914138,0.3308017654015442,0.3017948159910582
semisynthetic_predicted_phi5,2,500,5,pls,econml_dml,predicted,none,0.034928560256958,0.0038973288044315,-0.0020909584762373,True,5,0.084778905,0.1312038,0.0038973288044315,0.1086346777295525,0.1654089680098781,1.2607025711898443,0.2875700039196766,0.417584895627928,0.3872500221665149
semisynthetic_predicted_phi5,2,500,5,pca,econml_dml,predicted,none,0.034928560256958,-0.0089703844403343,-0.0123773021618795,True,5,0.084778905,0.1312038,-0.0089703844403343,0.0853497738917853,0.1600127585048829,1.2195741167929812,0.3430844858229311,0.5656014040064931,0.3763420145466074
semisynthetic_predicted_phi5,2,500,5,ica,econml_dml,predicted,none,0.034928560256958,-0.0063030625457989,-0.007034227631633,True,5,0.084778905,0.1312038,-0.0063030625457989,0.0638186812417788,0.1562158103656371,1.190634801474021,0.3093066893350323,0.4872403005085835,0.3423236687328545
semisynthetic_predicted_phi5,2,500,5,raw_x,econml_dml,predicted,none,0.034928560256958,-0.0241834768290801,-0.0177028826477714,True,254,0.084778905,0.1312038,-0.0241834768290801,0.2536265790465098,0.3133928704795702,2.388595989442152,-0.0721435961953751,-0.1171311296284956,0.093101579061913
semisynthetic_predicted_phi5,2,500,5,raw_x_s,econml_dml,predicted,none,0.034928560256958,0.0157155336189078,0.0228044826624337,True,254,0.084778905,0.1312038,0.0157155336189078,0.3525782352256661,0.3723846274509942,2.8382152609222766,0.0824184267080642,0.1189803524502707,0.2142723472055413
semisynthetic_predicted_phi5,2,750,5,encoder_pred,econml_dml,predicted,none,0.0816521048545837,0.0052943240124757,0.0018113563769618,True,5,0.084778905,0.1312038,0.0052943240124757,0.0631767410654068,0.139414658052455,1.0625809469882357,0.4878188990443088,0.634042569640668,0.5733340856514134
semisynthetic_predicted_phi5,2,750,5,mi_mine_cond,econml_dml,predicted,none,0.0816521048545837,0.0385155939769374,0.0318083854103825,True,5,0.084778905,0.1312038,0.0385155939769374,0.1100828474556928,0.1384438064879495,1.0551813780389705,0.426020617436581,0.4852763015741583,0.5737168274746562
semisynthetic_predicted_phi5,2,750,5,mi_infonce_cond,econml_dml,predicted,none,0.0816521048545837,0.0381928584934155,0.0357725331016802,True,5,0.084778905,0.1312038,0.0381928584934155,0.0640445054922116,0.1258838314175678,0.9594526333655564,0.4545854697444884,0.6322297053407547,0.567643269574376
semisynthetic_predicted_phi5,2,750,5,autoencoder,econml_dml,predicted,none,0.0816521048545837,0.0113206167363477,0.00996790899952,True,5,0.084778905,0.1312038,0.0113206167363477,0.06124671729087,0.1508001093087138,1.1493577877219552,0.2253069872105607,0.4103574625298123,0.243831864969652
semisynthetic_predicted_phi5,2,750,5,pls,econml_dml,predicted,none,0.0816521048545837,-0.0160379097628079,-0.0199668468465506,True,5,0.084778905,0.1312038,-0.0160379097628079,0.0665027785595173,0.1591260129917935,1.2128155814983526,0.3713288810243673,0.639546716604509,0.4887626517062843
semisynthetic_predicted_phi5,2,750,5,pca,econml_dml,predicted,none,0.0816521048545837,-0.0187301393180633,-0.0187874348530318,True,5,0.084778905,0.1312038,-0.0187301393180633,0.0569002856148144,0.1649266603394337,1.2570265521229849,0.2655803859027215,0.4606989309219674,0.3365827428979829
semisynthetic_predicted_phi5,2,750,5,ica,econml_dml,predicted,none,0.0816521048545837,0.0116054250568182,0.0109434402007923,True,5,0.084778905,0.1312038,0.0116054250568182,0.0646126941424361,0.1517064987536466,1.1562660437704293,0.2199212130787723,0.420962352180226,0.2947701130895285
semisynthetic_predicted_phi5,2,750,5,raw_x,econml_dml,predicted,none,0.0816521048545837,-0.0024251432916732,-0.007107676548017,True,276,0.084778905,0.1312038,-0.0024251432916732,0.1862600918607063,0.247871063381462,1.8892064359527847,-0.0394520114461987,-0.0164223693429688,0.0674988849571313
semisynthetic_predicted_phi5,2,750,5,raw_x_s,econml_dml,predicted,none,0.0816521048545837,0.0126602415100055,-0.0009959968298402,True,276,0.084778905,0.1312038,0.0126602415100055,0.2769491806401636,0.2992376403487461,2.280708640670058,0.1317290738939343,0.1378265094860212,0.2496459403035603
semisynthetic_predicted_phi5,2,1000,5,encoder_pred,econml_dml,predicted,none,0.0646856427192688,-0.00061232742981,-0.0011854276664925,True,5,0.084778905,0.1312038,-0.00061232742981,0.0559245239645313,0.1443657718961442,1.1003170022220714,0.4628392990003716,0.5921254262180434,0.5766041839632654
semisynthetic_predicted_phi5,2,1000,5,mi_mine_cond,econml_dml,predicted,none,0.0646856427192688,0.0168366350641223,0.0170979757193557,True,5,0.084778905,0.1312038,0.0168366350641223,0.0574833134224226,0.1353773586499776,1.031809739123239,0.4513302156319108,0.5528181753250581,0.5490640357028665
semisynthetic_predicted_phi5,2,1000,5,mi_infonce_cond,econml_dml,predicted,none,0.0646856427192688,0.026007057374581,0.0241499348992617,True,5,0.084778905,0.1312038,0.026007057374581,0.0404029833950791,0.1361889197745627,1.037995239273274,0.3540396876193983,0.4809862749227163,0.49093114140087
semisynthetic_predicted_phi5,2,1000,5,autoencoder,econml_dml,predicted,none,0.0646856427192688,0.0135165431595489,0.0139360765688922,True,5,0.084778905,0.1312038,0.0135165431595489,0.0413552399336176,0.1446401383418383,1.1024081493206626,0.2840276192024858,0.4327863746454175,0.2843535975581904
semisynthetic_predicted_phi5,2,1000,5,pls,econml_dml,predicted,none,0.0646856427192688,0.0204911682874515,0.0211462451459329,True,5,0.084778905,0.1312038,0.0204911682874515,0.0588670979334585,0.1373565500367318,1.046894602418008,0.3849159514798221,0.5958123218445794,0.4299368858867815
semisynthetic_predicted_phi5,2,1000,5,pca,econml_dml,predicted,none,0.0646856427192688,0.006250184438277,0.0067052090812073,True,5,0.084778905,0.1312038,0.006250184438277,0.0391748559676716,0.1463031107162655,1.1150828765345635,0.3415701770985673,0.58312428335988,0.3495062912599447
semisynthetic_predicted_phi5,2,1000,5,ica,econml_dml,predicted,none,0.0646856427192688,0.0097560868711747,0.0101083221445442,True,5,0.084778905,0.1312038,0.0097560868711747,0.0359995051013224,0.1442783351115389,1.0996505826168064,0.351725126510731,0.5845873353586003,0.3364122622473353
semisynthetic_predicted_phi5,2,1000,5,raw_x,econml_dml,predicted,none,0.0646856427192688,0.0001012808222189,0.0108902156619476,True,290,0.084778905,0.1312038,0.0001012808222189,0.1658187123939441,0.2348319024744246,1.7898254659882151,-0.0750467239615512,-0.0672857731157148,0.0670186440541346
semisynthetic_predicted_phi5,2,1000,5,raw_x_s,econml_dml,predicted,none,0.0646856427192688,0.0569300289006697,0.0408383982908892,True,290,0.084778905,0.1312038,0.0569300289006697,0.2822877235466961,0.281120080529067,2.1426214829834733,0.2517448018841646,0.2742750684375378,0.3767134044273919
semisynthetic_predicted_phi5,3,100,5,encoder_pred,econml_dml,predicted,none,0.0942472219467163,0.0525696085331485,0.0524337021572075,True,5,0.08406847,0.1318516,0.0525696085331485,0.1415301666499255,0.1622118250452603,1.2302605735938,0.3240756076783847,0.386460791051613,0.6024494946648937
semisynthetic_predicted_phi5,3,100,5,mi_mine_cond,econml_dml,predicted,none,0.0942472219467163,0.0477732410433716,0.0475729008006382,True,5,0.08406847,0.1318516,0.0477732410433716,0.1446176775089261,0.1606076898348439,1.2180943563433737,0.3624286719290497,0.5026795577245232,0.5357748039660836
semisynthetic_predicted_phi5,3,100,5,mi_infonce_cond,econml_dml,predicted,none,0.0942472219467163,0.0234124473388069,0.038606356150704,True,5,0.08406847,0.1318516,0.0234124473388069,0.1448395535511811,0.1792348284081687,1.3593678681803538,0.259653402717552,0.2779851294807764,0.5043093834924746
semisynthetic_predicted_phi5,3,100,5,autoencoder,econml_dml,predicted,none,0.0942472219467163,0.0626032643514266,0.0691092645788785,True,5,0.08406847,0.1318516,0.0626032643514266,0.068282746635951,0.1418517438193607,1.07584393226446,0.1325207048635628,0.2985039750510278,0.2318765255958655
semisynthetic_predicted_phi5,3,100,5,pls,econml_dml,predicted,none,0.0942472219467163,0.1021880802292679,0.0958759135309138,True,5,0.08406847,0.1318516,0.1021880802292679,0.2251291548684795,0.2384265162509033,1.808294448083325,0.1945364402215218,0.2966153128684444,0.2754676208732432
semisynthetic_predicted_phi5,3,100,5,pca,econml_dml,predicted,none,0.0942472219467163,0.0598544189413723,0.0648772367817512,True,5,0.08406847,0.1318516,0.0598544189413723,0.1179370822452942,0.1548680336623855,1.1745631730095467,0.2538944080912992,0.5364824655457258,0.3760806901488105
semisynthetic_predicted_phi5,3,100,5,ica,econml_dml,predicted,none,0.0942472219467163,0.0514957255470939,0.0461380231929911,True,5,0.08406847,0.1318516,0.0514957255470939,0.1418766049555174,0.1785569569206565,1.354226698202043,0.1788725291972955,0.4174576814835942,0.3265761128219496
semisynthetic_predicted_phi5,3,100,5,raw_x,econml_dml,predicted,none,0.0942472219467163,0.0814459251447252,0.0658356522802309,True,194,0.08406847,0.1318516,0.0814459251447252,0.6017818413338739,0.6177732039410385,4.6853675187941475,-0.013300134294496,0.0316683279202536,0.0710546551297627
semisynthetic_predicted_phi5,3,100,5,raw_x_s,econml_dml,predicted,none,0.0942472219467163,0.1350050097878902,0.1359598172380207,True,194,0.08406847,0.1318516,0.1350050097878902,0.5784664033372828,0.5795438001120493,4.395424857279314,0.1227961029698719,0.1259919309741802,0.1733153821532259
semisynthetic_predicted_phi5,3,250,5,encoder_pred,econml_dml,predicted,none,0.0564935207366943,-0.015897884972909,-0.0229201554109873,True,5,0.08406847,0.1318516,-0.015897884972909,0.0875050201950309,0.1624852428559649,1.2323342519617884,0.3741564645633942,0.6011537204729531,0.4050009830498396
semisynthetic_predicted_phi5,3,250,5,mi_mine_cond,econml_dml,predicted,none,0.0564935207366943,-0.0316662882202811,-0.0337175477119586,True,5,0.08406847,0.1318516,-0.0316662882202811,0.0466373991465445,0.1761043308456876,1.3356252851363777,0.1578813264726586,0.3176303160743977,0.1730560001305605
semisynthetic_predicted_phi5,3,250,5,mi_infonce_cond,econml_dml,predicted,none,0.0564935207366943,-0.0028893457606719,-0.0074758285984614,True,5,0.08406847,0.1318516,-0.0028893457606719,0.0628790591264122,0.1594375396736152,1.2092196050227315,0.2098709075202474,0.2988387987258049,0.2484658051656418
semisynthetic_predicted_phi5,3,250,5,autoencoder,econml_dml,predicted,none,0.0564935207366943,0.0043648148793722,0.0005765560477952,True,5,0.08406847,0.1318516,0.0043648148793722,0.0566580057467126,0.1556227642160943,1.180287263985377,0.1826666848938928,0.2690300282650906,0.2688626094961845
semisynthetic_predicted_phi5,3,250,5,pls,econml_dml,predicted,none,0.0564935207366943,-0.0236958608157594,-0.0333323332411864,True,5,0.08406847,0.1318516,-0.0236958608157594,0.1159277486733138,0.188614063415604,1.4305026515840844,0.2244638222639635,0.4030214318091164,0.275509089891823
semisynthetic_predicted_phi5,3,250,5,pca,econml_dml,predicted,none,0.0564935207366943,0.0067527802244347,0.0039844509008524,True,5,0.08406847,0.1318516,0.0067527802244347,0.0751020390764732,0.1534600478295134,1.1638846083742136,0.2753339705336242,0.3900929606840303,0.3536000676346316
semisynthetic_predicted_phi5,3,250,5,ica,econml_dml,predicted,none,0.0564935207366943,-0.0003567587321074,-0.0049776099058308,True,5,0.08406847,0.1318516,-0.0003567587321074,0.0725873726097253,0.1602235658711248,1.2151810510537966,0.2147060900289783,0.3207771418781229,0.2564237767166242
semisynthetic_predicted_phi5,3,250,5,raw_x,econml_dml,predicted,none,0.0564935207366943,-0.0390611368953212,-0.0200005470651434,True,236,0.08406847,0.1318516,-0.0390611368953212,0.3283505018912692,0.3907161911747262,2.963302615779605,-0.1420459307956532,-0.1296218205325718,0.0071478876501282
semisynthetic_predicted_phi5,3,250,5,raw_x_s,econml_dml,predicted,none,0.0564935207366943,-0.0341448133892552,-0.0418121150872822,True,236,0.08406847,0.1318516,-0.0341448133892552,0.4208434454988959,0.4633309596456738,3.5140336533320324,-0.0559314287909652,-0.1152496301370136,0.047586200461704
semisynthetic_predicted_phi5,3,500,5,encoder_pred,econml_dml,predicted,none,0.1505624055862426,0.0399820606180952,0.0431023047490237,True,5,0.08406847,0.1318516,0.0399820606180952,0.0328361464503576,0.1312747651299731,0.9956251204382284,0.3665097329290514,0.3714437524840592,0.5551152184910622
semisynthetic_predicted_phi5,3,500,5,mi_mine_cond,econml_dml,predicted,none,0.1505624055862426,0.0493112929098263,0.0519678072341721,True,5,0.08406847,0.1318516,0.0493112929098263,0.0688083646558034,0.1349095854620644,1.02319263067012,0.2825520299295209,0.4571206809647236,0.346105813351091
semisynthetic_predicted_phi5,3,500,5,mi_infonce_cond,econml_dml,predicted,none,0.1505624055862426,0.0522141075722168,0.0538122695972139,True,5,0.08406847,0.1318516,0.0522141075722168,0.0730495049600382,0.1378604316148912,1.045572686375374,0.2455579675472838,0.3995257381941562,0.2505469479287245
semisynthetic_predicted_phi5,3,500,5,autoencoder,econml_dml,predicted,none,0.1505624055862426,0.0465053033887791,0.0523142707796804,True,5,0.08406847,0.1318516,0.0465053033887791,0.0983773845970438,0.1676593761852993,1.2715763493601846,0.0140419243617738,0.1270309881812171,0.1078467710399503
semisynthetic_predicted_phi5,3,500,5,pls,econml_dml,predicted,none,0.1505624055862426,0.0647238750607818,0.0687736004342945,True,5,0.08406847,0.1318516,0.0647238750607818,0.0510302723894795,0.136060041114683,1.0319180132412729,0.1375369781957525,0.2008156076089037,0.278429645853578
semisynthetic_predicted_phi5,3,500,5,pca,econml_dml,predicted,none,0.1505624055862426,0.0745629327277989,0.0744012146109804,True,5,0.08406847,0.1318516,0.0745629327277989,0.0719546182371131,0.1487569889135653,1.1282152731826185,0.0276172150399241,0.2003977097621085,0.1132401178910689
semisynthetic_predicted_phi5,3,500,5,ica,econml_dml,predicted,none,0.1505624055862426,0.0541825730173448,0.0532520997695561,True,5,0.08406847,0.1318516,0.0541825730173448,0.0390708554665531,0.1436666233162287,1.0896084940662736,-0.0810971861318187,-0.1041657667862331,-0.0009492392123949
semisynthetic_predicted_phi5,3,500,5,raw_x,econml_dml,predicted,none,0.1505624055862426,0.0109118695420055,0.0043052116698116,True,265,0.08406847,0.1318516,0.0109118695420055,0.2230405406299671,0.2745675603913745,2.082398396313541,-0.0493658588929081,-0.0778983907395559,0.0227594682213713
semisynthetic_predicted_phi5,3,500,5,raw_x_s,econml_dml,predicted,none,0.1505624055862426,0.0676499009528773,0.0668559494064953,True,265,0.08406847,0.1318516,0.0676499009528773,0.3964132075313853,0.4019967620813255,3.048857670906727,0.1262390130104081,0.1255587955004942,0.2319202687219158
semisynthetic_predicted_phi5,3,750,5,encoder_pred,econml_dml,predicted,none,0.074842095375061,0.002366965608109,0.002473647885212,True,5,0.08406847,0.1318516,0.002366965608109,0.057734628217686,0.158390236535366,1.2012765604313185,0.1514503870397475,0.1852288519638924,0.4208681666122162
semisynthetic_predicted_phi5,3,750,5,mi_mine_cond,econml_dml,predicted,none,0.074842095375061,0.0034561807508498,0.0029067911891988,True,5,0.08406847,0.1318516,0.0034561807508498,0.058158556092488,0.1501490771416348,1.138773265865828,0.3078166485469699,0.5505369432809211,0.4363872779605777
semisynthetic_predicted_phi5,3,750,5,mi_infonce_cond,econml_dml,predicted,none,0.074842095375061,0.0212274966643695,0.0219645476769312,True,5,0.08406847,0.1318516,0.0212274966643695,0.0629879276310785,0.1486724282584789,1.1275739411465535,0.1925225734965598,0.2459901326848837,0.3147526267697029
semisynthetic_predicted_phi5,3,750,5,autoencoder,econml_dml,predicted,none,0.074842095375061,0.0233720471045739,0.0267575591774595,True,5,0.08406847,0.1318516,0.0233720471045739,0.0735199674731225,0.1656688082028966,1.2564793161622352,-0.0501389129130011,-0.0069169585927963,0.0151402717979805
semisynthetic_predicted_phi5,3,750,5,pls,econml_dml,predicted,none,0.074842095375061,0.0162470037845629,0.0175884547280764,True,5,0.08406847,0.1318516,0.0162470037845629,0.0326399977640025,0.1426777448763959,1.0821085589890147,0.312878293664073,0.466874147587863,0.3640714630246345
semisynthetic_predicted_phi5,3,750,5,pca,econml_dml,predicted,none,0.074842095375061,0.0485075900455186,0.0518247371883363,True,5,0.08406847,0.1318516,0.0485075900455186,0.0654823794120927,0.1349558219218246,1.02354330111902,0.2735878312513792,0.5369274066396871,0.3170482713756655
semisynthetic_predicted_phi5,3,750,5,ica,econml_dml,predicted,none,0.074842095375061,0.0475214567271775,0.049523209327987,True,5,0.08406847,0.1318516,0.0475214567271775,0.0635653713099984,0.133490034534149,1.0124263530677595,0.2947967011633548,0.5737337840799893,0.3403663005231016
semisynthetic_predicted_phi5,3,750,5,raw_x,econml_dml,predicted,none,0.074842095375061,-0.0165106998052976,-0.011076902858062,True,276,0.08406847,0.1318516,-0.0165106998052976,0.2087837203562345,0.2745264668241162,2.082086731022727,-0.0776127933043717,-0.1257897427513411,0.0344861709350939
semisynthetic_predicted_phi5,3,750,5,raw_x_s,econml_dml,predicted,none,0.074842095375061,0.0080406345841607,0.0205805551548378,True,276,0.08406847,0.1318516,0.0080406345841607,0.2698945642614102,0.3015637216646953,2.2871449543630513,0.0712003538515324,0.0404789760686136,0.1836951778320271
semisynthetic_predicted_phi5,3,1000,5,encoder_pred,econml_dml,predicted,none,0.0762860774993896,0.0199669835927427,0.0226606581683741,True,5,0.08406847,0.1318516,0.0199669835927427,0.0626958972310356,0.1427092883895983,1.0823477939562232,0.3059728025506947,0.3329309732625725,0.5394975847808167
semisynthetic_predicted_phi5,3,1000,5,mi_mine_cond,econml_dml,predicted,none,0.0762860774993896,0.0395187990533692,0.0414439101891765,True,5,0.08406847,0.1318516,0.0395187990533692,0.0931547332022734,0.1351230252221868,1.024811418459744,0.3984942619132174,0.505659501911194,0.5102640670184823
semisynthetic_predicted_phi5,3,1000,5,mi_infonce_cond,econml_dml,predicted,none,0.0762860774993896,0.0380912772186921,0.0383321910185443,True,5,0.08406847,0.1318516,0.0380912772186921,0.0403550177672245,0.1336254245914513,1.0134531897333925,0.3074234106552963,0.482261353869268,0.3491747213825396
semisynthetic_predicted_phi5,3,1000,5,autoencoder,econml_dml,predicted,none,0.0762860774993896,0.0315079334473488,0.03205917859191,True,5,0.08406847,0.1318516,0.0315079334473488,0.023561259258723,0.1420658647736952,1.07746788642455,0.0836737200618607,0.2244279468685875,0.1638229565865192
semisynthetic_predicted_phi5,3,1000,5,pls,econml_dml,predicted,none,0.0762860774993896,0.036776152782716,0.0385446448465465,True,5,0.08406847,0.1318516,0.036776152782716,0.0501283285406863,0.1330671774521407,1.009219284803072,0.3349258807315479,0.52925830897742,0.4523388041559046
semisynthetic_predicted_phi5,3,1000,5,pca,econml_dml,predicted,none,0.0762860774993896,0.0542305702792876,0.0537368817352411,True,5,0.08406847,0.1318516,0.0542305702792876,0.0431500544874998,0.1303743063290367,0.9887957850267782,0.2759176981594272,0.5015689511024516,0.2529571005343785
semisynthetic_predicted_phi5,3,1000,5,ica,econml_dml,predicted,none,0.0762860774993896,0.0523287664523083,0.0521846008661924,True,5,0.08406847,0.1318516,0.0523287664523083,0.0237739512951787,0.1314709455328862,0.9971130083585352,0.2668329111312901,0.5998865468775432,0.3716152794739293
semisynthetic_predicted_phi5,3,1000,5,raw_x,econml_dml,predicted,none,0.0762860774993896,0.0006202645885916,0.0036452285974353,True,282,0.08406847,0.1318516,0.0006202645885916,0.15742961112811,0.2172537947234584,1.6477145117955216,0.0465695578067305,0.0728584351262716,0.1627431568511116
semisynthetic_predicted_phi5,3,1000,5,raw_x_s,econml_dml,predicted,none,0.0762860774993896,0.0623029818078144,0.059085215872728,True,282,0.08406847,0.1318516,0.0623029818078144,0.2447610976895264,0.247559395358404,1.8775607983399825,0.2553428700188631,0.2906255844236698,0.3927881564215394
semisynthetic_predicted_phi5,4,100,5,encoder_pred,econml_dml,predicted,none,-0.0116419196128845,-0.0409069519124909,-0.0375362237367858,True,5,0.08253687,0.12999763,-0.0409069519124909,0.0938416827598925,0.2194529894989257,1.6881306951436406,-0.2957405416551158,-0.4823744701169724,-0.2724272164646427
semisynthetic_predicted_phi5,4,100,5,mi_mine_cond,econml_dml,predicted,none,-0.0116419196128845,-0.0922890355790543,-0.0773426402598552,True,5,0.08253687,0.12999763,-0.0922890355790543,0.1090091821772541,0.2685022843458146,2.0654398418326134,-0.4497584465976771,-0.6537680652658571,-0.3097240719433896
semisynthetic_predicted_phi5,4,100,5,mi_infonce_cond,econml_dml,predicted,none,-0.0116419196128845,-0.0446713240329129,-0.0415924185059478,True,5,0.08253687,0.12999763,-0.0446713240329129,0.0626296974972325,0.2095247733748981,1.6117584095563755,-0.4235500267424722,-0.6443961754694523,-0.3163372540135803
semisynthetic_predicted_phi5,4,100,5,autoencoder,econml_dml,predicted,none,-0.0116419196128845,-0.0185804249026456,-0.0122771754145182,True,5,0.08253687,0.12999763,-0.0185804249026456,0.0440689778745129,0.1748262958504761,1.3448421778956747,-0.1307475303679398,-0.4002085063006739,-0.1739774195389034
semisynthetic_predicted_phi5,4,100,5,pls,econml_dml,predicted,none,-0.0116419196128845,-0.045592047016216,-0.0372576304381322,True,5,0.08253687,0.12999763,-0.045592047016216,0.0678387375805822,0.2009207384586982,1.5455723189622623,-0.1389432989663958,-0.2979072309691423,-0.1345366082978979
semisynthetic_predicted_phi5,4,100,5,pca,econml_dml,predicted,none,-0.0116419196128845,-0.0212284040706198,-0.0194706822873709,True,5,0.08253687,0.12999763,-0.0212284040706198,0.0350597618717015,0.1705746005831492,1.312136233430942,-0.0219292217437103,-0.0901825181763268,0.1061166188753033
semisynthetic_predicted_phi5,4,100,5,ica,econml_dml,predicted,none,-0.0116419196128845,-0.0191277853057379,-0.013294664649712,True,5,0.08253687,0.12999763,-0.0191277853057379,0.0538430829874399,0.1800402061230308,1.3849499111870796,-0.1628918185541878,-0.3732347087223504,-0.1646621489847138
semisynthetic_predicted_phi5,4,100,5,raw_x,econml_dml,predicted,none,-0.0116419196128845,-0.177828189363113,-0.1096213896346525,True,204,0.08253687,0.12999763,-0.177828189363113,0.5635775472675794,0.6534635248498322,5.026734140074955,-0.1686071393308889,-0.165694490930621,-0.0162425342850159
