dataset,seed,n,phi_dim,method,cate_learner,outcome_source,ate_calibration,observed_ate,raw_tau_hat_mean,train_tau_hat_mean,standardized_representation,cate_feature_dim,tau_true_mean,tau_true_std,tau_hat_mean,tau_hat_std,pehe,pehe_norm,pearson,spearman,policy_norm_20
semisynthetic_true_phi5,1,100,5,pca,econml_dml,True,none,0.0156062245368957,0.0781858553492857,0.0694645420081352,True,5,0.08496582,0.13391817,0.0781858553492857,0.1719118872558933,0.1929914422666804,1.4411147329725318,0.2234381784418147,0.431888289404931,0.3385730550502758
semisynthetic_true_phi5,1,100,5,ica,econml_dml,True,none,0.0156062245368957,0.059741198709215,0.0501262370751038,True,5,0.08496582,0.13391817,0.059741198709215,0.1472148492549095,0.1792956704203842,1.33884502424703,0.2053192123056183,0.3737464887434756,0.3287160562200598
semisynthetic_true_phi5,1,100,5,raw_x,econml_dml,True,none,0.0156062245368957,-0.0935590982518235,0.0181904985150953,True,198,0.08496582,0.13391817,-0.0935590982518235,0.8107868634384455,0.8298565280483358,6.196743517628826,0.0852774733621153,0.0468769031296073,0.1534918663292891
semisynthetic_true_phi5,1,250,5,encoder_pred,econml_dml,True,none,0.1282249689102172,0.0781495390437871,0.0766438991385408,True,5,0.08496582,0.13391817,0.0781495390437871,0.1282915694092859,0.1331607941022895,0.9943445159084257,0.4862313890668734,0.6910622461648196,0.5454344646266758
semisynthetic_true_phi5,1,250,5,mi_mine_cond,econml_dml,True,none,0.1282249689102172,0.1479386823214736,0.1473735548875409,True,5,0.08496582,0.13391817,0.1479386823214736,0.14769113947809,0.1624223495276429,1.2128477725186255,0.43813451152874,0.6636362829746352,0.4993254244220506
semisynthetic_true_phi5,1,250,5,mi_infonce_cond,econml_dml,True,none,0.1282249689102172,0.1152054675969769,0.1245612563562315,True,5,0.08496582,0.13391817,0.1152054675969769,0.1881818519819231,0.1907435380092604,1.42432907706141,0.3547050943980038,0.5070144500445933,0.416927015986366
semisynthetic_true_phi5,1,250,5,autoencoder,econml_dml,True,none,0.1282249689102172,0.1324585116756989,0.1325219464489803,True,5,0.08496582,0.13391817,0.1324585116756989,0.1693553503315393,0.1964505832278978,1.4669449923047084,0.2265904771030894,0.4596364410449116,0.3022581856392747
semisynthetic_true_phi5,1,250,5,pls,econml_dml,True,none,0.1282249689102172,0.0577400035139159,0.060531751606987,True,5,0.08496582,0.13391817,0.0577400035139159,0.1148050624542622,0.1497004125994072,1.117849929485287,0.3071748354467618,0.481473347626606,0.3419540754799912
semisynthetic_true_phi5,1,250,5,pca,econml_dml,True,none,0.1282249689102172,0.0787961199550858,0.0766266849264077,True,5,0.08496582,0.13391817,0.0787961199550858,0.1226587348130348,0.1526757902210612,1.1400678085599314,0.2954849326198923,0.5995413743769472,0.3704338725170249
semisynthetic_true_phi5,1,250,5,ica,econml_dml,True,none,0.1282249689102172,0.1154405670174239,0.112088602914126,True,5,0.08496582,0.13391817,0.1154405670174239,0.1295613164366296,0.158564788959703,1.1840424156463238,0.3027595476068792,0.549644517257748,0.3505962007403996
